configuracion,tablero_indice,repeticion,estado_inicial,estado_final,h_inicial,h_final,evaluaciones,resuelto,truncada,longitud_solucion,longitud_optima,estado_partida,cantidad_intentos,resuelto_sin_reinicio
reinicios,11,8,3-6-2-5-0-4-1-7-8,1-0-3-4-5-6-7-8-2,12,3,9830,False,True,,16,5-3-0-1-4-6-7-8-2,923.0,False
reinicios,12,8,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,1356,True,False,28.0,18,2-5-0-1-6-3-4-7-8,113.0,False
reinicios,13,8,4-1-8-3-5-7-2-6-0,2-3-1-4-5-6-7-8-0,16,4,9825,False,True,,24,0-4-1-3-6-8-2-7-5,1120.0,False
reinicios,14,8,4-3-2-1-0-6-7-5-8,4-3-2-1-5-6-7-8-0,6,4,9834,False,True,,18,4-3-2-1-0-6-7-5-8,941.0,False
reinicios,15,8,4-3-7-6-2-5-0-1-8,0-2-3-4-5-6-1-8-7,14,4,9831,False,True,,26,0-4-6-5-3-7-1-2-8,1070.0,False
reinicios,16,8,4-5-0-1-2-7-8-3-6,4-2-3-1-5-6-8-7-0,12,4,9824,False,True,,22,4-7-2-1-0-3-8-6-5,1010.0,False
reinicios,17,8,5-1-2-6-4-7-3-0-8,1-3-2-4-5-6-0-8-7,15,4,9829,False,True,,23,1-0-2-5-3-7-4-6-8,882.0,False
reinicios,18,8,5-1-7-8-6-3-2-4-0,1-2-6-4-5-8-7-0-3,16,5,9841,False,True,,24,5-1-6-2-7-8-0-4-3,812.0,False
reinicios,19,8,6-0-1-8-4-7-3-2-5,2-1-3-4-0-6-7-8-5,19,4,9826,False,True,,27,8-0-6-3-7-1-2-4-5,827.0,False
reinicios,20,8,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,1129,True,False,36.0,24,6-7-2-1-3-8-5-4-0,134.0,False
reinicios,21,8,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,95,True,False,33.0,21,3-6-8-1-4-0-7-2-5,5.0,False
reinicios,22,8,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,2997,True,False,35.0,23,6-0-3-2-7-8-1-4-5,267.0,False
reinicios,23,8,7-1-8-2-0-3-5-4-6,1-2-3-0-5-6-7-8-4,14,3,9824,False,True,,22,2-7-3-1-0-6-8-5-4,989.0,False
reinicios,24,8,7-3-2-1-0-6-8-5-4,3-1-2-4-5-6-7-8-0,10,4,9839,False,True,,22,3-1-2-8-7-5-0-4-6,1079.0,False
reinicios,25,8,7-8-3-4-1-2-0-5-6,1-3-2-4-0-6-7-8-5,10,4,9827,False,True,,22,1-3-2-8-0-6-4-7-5,1157.0,False
reinicios,26,8,8-1-2-3-6-0-7-5-4,1-2-3-8-4-6-7-5-0,13,4,9832,False,True,,23,8-1-2-7-4-3-5-0-6,930.0,False
reinicios,27,8,8-1-7-3-0-2-6-5-4,1-2-0-3-5-6-4-7-8,20,6,9834,False,True,,22,5-7-2-1-6-8-3-4-0,1032.0,False
reinicios,28,8,8-4-1-3-5-7-0-2-6,1-0-3-4-5-6-8-2-7,16,5,9838,False,True,,26,4-1-5-8-0-3-2-6-7,1011.0,False
reinicios,29,8,8-6-4-5-0-3-7-1-2,1-8-3-4-5-2-7-0-6,16,5,9826,False,True,,26,5-4-8-1-0-3-7-6-2,1059.0,False
reinicios,0,9,0-1-6-3-4-7-8-2-5,1-0-3-4-5-6-7-8-2,14,3,9823,False,True,,22,3-4-6-1-0-5-7-8-2,1030.0,False
reinicios,1,9,0-6-7-8-4-3-1-2-5,8-2-3-4-5-6-1-7-0,16,6,9828,False,True,,28,8-6-0-4-3-7-1-2-5,958.0,False
reinicios,2,9,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,2857,True,False,31.0,21,2-3-5-7-1-4-8-0-6,280.0,False
reinicios,3,9,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,5323,True,False,31.0,17,1-6-8-4-3-0-7-2-5,443.0,False
reinicios,4,9,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,962,True,False,30.0,20,2-4-3-7-1-5-8-6-0,87.0,False
reinicios,5,9,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,1535,True,False,30.0,16,2-4-3-7-1-5-8-6-0,123.0,False
reinicios,6,9,2-7-1-6-4-8-0-3-5,2-1-3-4-5-6-0-8-7,16,4,9823,False,True,,26,2-3-7-5-1-8-4-6-0,1001.0,False
reinicios,7,9,2-8-4-6-1-3-0-5-7,2-1-3-5-4-6-7-8-0,14,4,9826,False,True,,22,2-3-0-6-1-8-5-7-4,995.0,False
reinicios,8,9,2-8-7-6-3-1-5-0-4,2-1-3-5-4-6-7-8-0,19,4,9825,False,True,,25,2-3-8-6-1-0-5-7-4,1020.0,False
reinicios,9,9,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,1734,True,False,30.0,22,2-3-5-7-1-4-0-8-6,161.0,False
reinicios,10,9,3-5-4-6-2-7-8-0-1,2-1-3-0-6-4-7-5-8,17,7,9829,False,True,,27,2-3-4-7-1-0-5-6-8,1074.0,False
reinicios,11,9,3-6-2-5-0-4-1-7-8,1-0-3-4-5-6-7-8-2,12,3,9823,False,True,,16,3-6-0-1-4-5-7-8-2,963.0,False
reinicios,12,9,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,5634,True,False,32.0,18,4-1-5-7-0-2-8-3-6,460.0,False
reinicios,13,9,4-1-8-3-5-7-2-6-0,2-3-1-4-5-6-7-8-0,16,4,9828,False,True,,24,3-4-1-2-6-8-0-7-5,1099.0,False
reinicios,14,9,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,999,True,False,30.0,18,1-4-2-7-0-3-8-6-5,98.0,False
reinicios,15,9,4-3-7-6-2-5-0-1-8,4-2-3-1-5-6-8-7-0,14,4,9826,False,True,,26,4-2-3-1-0-5-8-7-6,1038.0,False
reinicios,16,9,4-5-0-1-2-7-8-3-6,1-2-5-4-0-6-7-8-3,12,4,9837,False,True,,22,1-2-5-7-4-6-0-8-3,1009.0,False
reinicios,17,9,5-1-2-6-4-7-3-0-8,1-3-2-4-5-6-0-8-7,15,4,9824,False,True,,23,5-1-2-0-3-7-4-6-8,901.0,False
reinicios,18,9,5-1-7-8-6-3-2-4-0,1-2-7-4-5-6-0-8-3,16,6,9824,False,True,,24,5-1-7-2-8-6-0-4-3,833.0,False
reinicios,19,9,6-0-1-8-4-7-3-2-5,2-1-3-4-0-6-7-8-5,19,4,9835,False,True,,27,3-8-6-0-7-1-2-4-5,842.0,False
reinicios,20,9,6-3-7-5-1-4-8-2-0,1-4-3-0-5-2-7-8-6,16,5,9824,False,True,,24,7-1-4-8-0-3-6-5-2,1137.0,False
reinicios,21,9,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,9099,True,False,29.0,21,1-3-6-0-2-8-4-7-5,825.0,False
reinicios,22,9,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,1657,True,False,31.0,23,1-3-8-6-2-0-4-7-5,143.0,False
reinicios,23,9,7-1-8-2-0-3-5-4-6,1-2-3-4-5-7-0-8-6,14,4,9826,False,True,,22,2-3-0-1-8-7-5-4-6,980.0,False
reinicios,24,9,7-3-2-1-0-6-8-5-4,1-2-3-0-5-6-7-8-4,10,3,9825,False,True,,22,7-1-3-8-0-6-5-2-4,1116.0,False
reinicios,25,9,7-8-3-4-1-2-0-5-6,1-3-2-4-0-6-7-8-5,10,4,9824,False,True,,22,1-3-2-7-0-6-8-4-5,1144.0,False
reinicios,26,9,8-1-2-3-6-0-7-5-4,1-2-3-8-4-6-7-5-0,13,4,9825,False,True,,23,8-1-2-0-4-3-7-5-6,873.0,False
reinicios,27,9,8-1-7-3-0-2-6-5-4,1-2-0-4-5-6-8-7-3,20,4,9823,False,True,,22,1-7-5-8-4-2-3-6-0,988.0,False
reinicios,28,9,8-4-1-3-5-7-0-2-6,2-1-3-4-0-6-7-8-5,16,4,9825,False,True,,26,0-8-6-3-7-1-2-4-5,1005.0,False
reinicios,29,9,8-6-4-5-0-3-7-1-2,1-2-6-0-5-4-7-8-3,16,5,9828,False,True,,26,5-8-6-2-0-4-1-7-3,1051.0,False
temple_actividad,0,0,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,4257,True,False,3834.0,22,,,
temple_actividad,1,0,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,4834,True,False,4326.0,28,,,
temple_actividad,2,0,1-0-3-2-7-4-8-5-6,0-2-3-1-5-6-7-8-4,9,4,9823,False,True,,21,,,
temple_actividad,3,0,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,6047,True,False,5175.0,17,,,
temple_actividad,4,0,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,6454,True,False,5510.0,20,,,
temple_actividad,5,0,2-3-1-7-4-5-8-6-0,1-3-2-4-5-6-0-8-7,10,4,9823,False,True,,16,,,
temple_actividad,6,0,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,5404,True,False,4740.0,26,,,
temple_actividad,7,0,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,8579,True,False,6600.0,22,,,
temple_actividad,8,0,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,5814,True,False,5079.0,25,,,
temple_actividad,9,0,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,5277,True,False,4608.0,22,,,
temple_actividad,10,0,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,6192,True,False,5325.0,27,,,
temple_actividad,11,0,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,7163,True,False,5878.0,16,,,
temple_actividad,12,0,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,3560,True,False,3212.0,18,,,
temple_actividad,13,0,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,6817,True,False,5686.0,24,,,
temple_actividad,14,0,4-3-2-1-0-6-7-5-8,1-2-5-4-0-6-7-8-3,6,4,9823,False,True,,18,,,
temple_actividad,15,0,4-3-7-6-2-5-0-1-8,1-5-2-4-0-3-7-8-6,14,4,9823,False,True,,26,,,
temple_actividad,16,0,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,6314,True,False,5368.0,22,,,
temple_actividad,17,0,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,6477,True,False,5523.0,23,,,
temple_actividad,18,0,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,8525,True,False,6632.0,24,,,
temple_actividad,19,0,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,6994,True,False,5809.0,27,,,
temple_actividad,20,0,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,2329,True,False,2158.0,24,,,
temple_actividad,21,0,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,8774,True,False,6719.0,21,,,
temple_actividad,22,0,7-0-8-6-3-2-1-4-5,1-0-3-4-5-6-7-8-2,17,3,9823,False,True,,23,,,
temple_actividad,23,0,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,6832,True,False,5718.0,22,,,
temple_actividad,24,0,7-3-2-1-0-6-8-5-4,5-1-3-4-2-6-7-8-0,10,4,9823,False,True,,22,,,
temple_actividad,25,0,7-8-3-4-1-2-0-5-6,1-5-6-4-2-3-7-8-0,10,4,9823,False,True,,22,,,
temple_actividad,26,0,8-1-2-3-6-0-7-5-4,1-2-3-4-5-6-7-8-0,13,0,4944,True,False,4421.0,23,,,
temple_actividad,27,0,8-1-7-3-0-2-6-5-4,4-5-3-1-2-6-7-8-0,20,4,9823,False,True,,22,,,
temple_actividad,28,0,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,5861,True,False,5080.0,26,,,
temple_actividad,29,0,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,7635,True,False,6174.0,26,,,
temple_actividad,0,1,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,4109,True,False,3692.0,22,,,
temple_actividad,1,1,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,5479,True,False,4786.0,28,,,
temple_actividad,2,1,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,6636,True,False,5605.0,21,,,
temple_actividad,3,1,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,7308,True,False,6053.0,17,,,
temple_actividad,4,1,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,7933,True,False,6284.0,20,,,
temple_actividad,5,1,2-3-1-7-4-5-8-6-0,1-2-3-0-4-5-7-8-6,10,3,9823,False,True,,16,,,
temple_actividad,6,1,2-7-1-6-4-8-0-3-5,1-5-0-4-2-6-7-8-3,16,4,9823,False,True,,26,,,
temple_actividad,7,1,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,5847,True,False,5064.0,22,,,
temple_actividad,8,1,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,7262,True,False,6007.0,25,,,
temple_actividad,9,1,3-2-1-7-5-4-8-6-0,1-2-3-0-5-6-7-8-4,10,3,9823,False,True,,22,,,
temple_actividad,10,1,3-5-4-6-2-7-8-0-1,1-2-3-4-0-6-7-5-8,17,2,9823,False,True,,27,,,
temple_actividad,11,1,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,8013,True,False,6370.0,16,,,
temple_actividad,12,1,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,6738,True,False,5660.0,18,,,
temple_actividad,13,1,4-1-8-3-5-7-2-6-0,1-2-3-4-0-6-7-5-8,16,2,9823,False,True,,24,,,
temple_actividad,14,1,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,5120,True,False,4492.0,18,,,
temple_actividad,15,1,4-3-7-6-2-5-0-1-8,1-0-3-4-5-6-7-8-2,14,3,9823,False,True,,26,,,
temple_actividad,16,1,4-5-0-1-2-7-8-3-6,1-4-3-5-2-6-7-8-0,12,4,9823,False,True,,22,,,
temple_actividad,17,1,5-1-2-6-4-7-3-0-8,1-2-0-5-4-6-7-8-3,15,4,9823,False,True,,23,,,
temple_actividad,18,1,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,5698,True,False,4952.0,24,,,
temple_actividad,19,1,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,6368,True,False,5447.0,27,,,
temple_actividad,20,1,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,3871,True,False,3494.0,24,,,
temple_actividad,21,1,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,5755,True,False,5027.0,21,,,
temple_actividad,22,1,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,6185,True,False,5327.0,23,,,
temple_actividad,23,1,7-1-8-2-0-3-5-4-6,1-2-3-4-7-6-0-8-5,14,4,9823,False,True,,22,,,
temple_actividad,24,1,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,6751,True,False,5660.0,22,,,
temple_actividad,25,1,7-8-3-4-1-2-0-5-6,1-5-3-7-2-6-4-8-0,10,4,9823,False,True,,22,,,
temple_actividad,26,1,8-1-2-3-6-0-7-5-4,1-2-3-0-5-6-7-8-4,13,3,9823,False,True,,23,,,
temple_actividad,27,1,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,8340,True,False,6528.0,22,,,
temple_actividad,28,1,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,5350,True,False,4710.0,26,,,
temple_actividad,29,1,8-6-4-5-0-3-7-1-2,1-2-0-4-5-6-8-7-3,16,4,9823,False,True,,26,,,
temple_actividad,0,2,0-1-6-3-4-7-8-2-5,1-3-2-4-5-6-0-8-7,14,4,9823,False,True,,22,,,
temple_actividad,1,2,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,8333,True,False,6476.0,28,,,
temple_actividad,2,2,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,5717,True,False,4955.0,21,,,
temple_actividad,3,2,1-6-8-3-5-0-4-7-2,1-2-3-4-5-0-7-8-6,13,1,9823,False,True,,17,,,
temple_actividad,4,2,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,8163,True,False,6488.0,20,,,
temple_actividad,5,2,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,7237,True,False,5990.0,16,,,
temple_actividad,6,2,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,4702,True,False,4162.0,26,,,
temple_actividad,7,2,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,4386,True,False,3930.0,22,,,
temple_actividad,8,2,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,7062,True,False,5809.0,25,,,
temple_actividad,9,2,3-2-1-7-5-4-8-6-0,1-2-3-4-8-6-5-7-0,10,4,9823,False,True,,22,,,
temple_actividad,10,2,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,9294,True,False,6875.0,27,,,
temple_actividad,11,2,3-6-2-5-0-4-1-7-8,7-2-3-1-5-6-4-8-0,12,4,9823,False,True,,16,,,
temple_actividad,12,2,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,7305,True,False,6024.0,18,,,
temple_actividad,13,2,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,5585,True,False,4888.0,24,,,
temple_actividad,14,2,4-3-2-1-0-6-7-5-8,1-2-3-0-5-6-7-8-4,6,3,9823,False,True,,18,,,
temple_actividad,15,2,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,6771,True,False,5696.0,26,,,
temple_actividad,16,2,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,7062,True,False,5846.0,22,,,
temple_actividad,17,2,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,3670,True,False,3335.0,23,,,
temple_actividad,18,2,5-1-7-8-6-3-2-4-0,1-8-3-4-2-6-7-5-0,16,4,9823,False,True,,24,,,
temple_actividad,19,2,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,4892,True,False,4305.0,27,,,
temple_actividad,20,2,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,9099,True,False,6826.0,24,,,
temple_actividad,21,2,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,7668,True,False,6201.0,21,,,
temple_actividad,22,2,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,8029,True,False,6339.0,23,,,
temple_actividad,23,2,7-1-8-2-0-3-5-4-6,1-0-3-4-5-6-7-8-2,14,3,9823,False,True,,22,,,
temple_actividad,24,2,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,6610,True,False,5602.0,22,,,
temple_actividad,25,2,7-8-3-4-1-2-0-5-6,1-2-3-0-5-6-7-8-4,10,3,9823,False,True,,22,,,
temple_actividad,26,2,8-1-2-3-6-0-7-5-4,1-2-3-4-5-6-7-8-0,13,0,7088,True,False,5911.0,23,,,
temple_actividad,27,2,8-1-7-3-0-2-6-5-4,4-2-3-5-1-6-7-8-0,20,4,9823,False,True,,22,,,
temple_actividad,28,2,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,7227,True,False,5874.0,26,,,
temple_actividad,29,2,8-6-4-5-0-3-7-1-2,1-0-3-4-5-6-7-8-2,16,3,9823,False,True,,26,,,
temple_actividad,0,3,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,4552,True,False,4082.0,22,,,
temple_actividad,1,3,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,5978,True,False,5134.0,28,,,
temple_actividad,2,3,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,7640,True,False,6171.0,21,,,
temple_actividad,3,3,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-0-8,13,1,9823,False,True,,17,,,
temple_actividad,4,3,1-7-4-8-2-3-0-6-5,1-2-6-5-4-3-7-8-0,14,4,9823,False,True,,20,,,
temple_actividad,5,3,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,7001,True,False,5814.0,16,,,
temple_actividad,6,3,2-7-1-6-4-8-0-3-5,4-5-3-1-2-6-7-8-0,16,4,9823,False,True,,26,,,
temple_actividad,7,3,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,6142,True,False,5274.0,22,,,
temple_actividad,8,3,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,7880,True,False,6289.0,25,,,
temple_actividad,9,3,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,6568,True,False,5556.0,22,,,
temple_actividad,10,3,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,3715,True,False,3395.0,27,,,
temple_actividad,11,3,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,5573,True,False,4900.0,16,,,
temple_actividad,12,3,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,7210,True,False,5964.0,18,,,
temple_actividad,13,3,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,6477,True,False,5524.0,24,,,
temple_actividad,14,3,4-3-2-1-0-6-7-5-8,1-2-3-4-0-5-7-8-6,6,2,9823,False,True,,18,,,
temple_actividad,15,3,4-3-7-6-2-5-0-1-8,2-1-3-4-6-5-7-8-0,14,4,9823,False,True,,26,,,
temple_actividad,16,3,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,7259,True,False,5972.0,22,,,
temple_actividad,17,3,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,9039,True,False,6831.0,23,,,
temple_actividad,18,3,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,7294,True,False,5982.0,24,,,
temple_actividad,19,3,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,6030,True,False,5171.0,27,,,
temple_actividad,20,3,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,5686,True,False,4950.0,24,,,
temple_actividad,21,3,6-8-2-3-1-5-4-0-7,1-2-3-7-8-6-4-5-0,15,4,9823,False,True,,21,,,
temple_actividad,22,3,7-0-8-6-3-2-1-4-5,4-5-3-1-2-6-7-8-0,17,4,9823,False,True,,23,,,
temple_actividad,23,3,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,6661,True,False,5672.0,22,,,
temple_actividad,24,3,7-3-2-1-0-6-8-5-4,1-0-3-4-5-6-7-8-2,10,3,9823,False,True,,22,,,
temple_actividad,25,3,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,8099,True,False,6332.0,22,,,
temple_actividad,26,3,8-1-2-3-6-0-7-5-4,1-2-3-0-4-6-7-5-8,13,3,9823,False,True,,23,,,
temple_actividad,27,3,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,8908,True,False,6810.0,22,,,
temple_actividad,28,3,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,7672,True,False,6208.0,26,,,
temple_actividad,29,3,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,8886,True,False,6732.0,26,,,
temple_actividad,0,4,0-1-6-3-4-7-8-2-5,1-0-3-4-5-6-7-8-2,14,3,9823,False,True,,22,,,
temple_actividad,1,4,0-6-7-8-4-3-1-2-5,2-4-3-1-5-6-7-8-0,16,4,9823,False,True,,28,,,
temple_actividad,2,4,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,2825,True,False,2595.0,21,,,
temple_actividad,3,4,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,9004,True,False,6833.0,17,,,
temple_actividad,4,4,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-0-7-8,14,2,9823,False,True,,20,,,
temple_actividad,5,4,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,6771,True,False,5614.0,16,,,
temple_actividad,6,4,2-7-1-6-4-8-0-3-5,2-3-1-4-5-6-7-8-0,16,4,9823,False,True,,26,,,
temple_actividad,7,4,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,6700,True,False,5586.0,22,,,
temple_actividad,8,4,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,6052,True,False,5213.0,25,,,
temple_actividad,9,4,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,3914,True,False,3552.0,22,,,
temple_actividad,10,4,3-5-4-6-2-7-8-0-1,1-2-3-4-8-6-5-7-0,17,4,9823,False,True,,27,,,
temple_actividad,11,4,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,7055,True,False,5856.0,16,,,
temple_actividad,12,4,4-1-5-2-6-3-0-7-8,1-2-6-4-3-5-7-8-0,10,4,9823,False,True,,18,,,
temple_actividad,13,4,4-1-8-3-5-7-2-6-0,1-2-0-4-5-6-7-3-8,16,4,9823,False,True,,24,,,
temple_actividad,14,4,4-3-2-1-0-6-7-5-8,0-2-3-4-1-6-7-8-5,6,4,9823,False,True,,18,,,
temple_actividad,15,4,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,8100,True,False,6428.0,26,,,
temple_actividad,16,4,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,7650,True,False,6228.0,22,,,
temple_actividad,17,4,5-1-2-6-4-7-3-0-8,1-5-2-4-0-3-7-8-6,15,4,9823,False,True,,23,,,
temple_actividad,18,4,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,7397,True,False,6102.0,24,,,
temple_actividad,19,4,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,6237,True,False,5313.0,27,,,
temple_actividad,20,4,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,8923,True,False,6678.0,24,,,
temple_actividad,21,4,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,7313,True,False,5993.0,21,,,
temple_actividad,22,4,7-0-8-6-3-2-1-4-5,1-0-3-4-5-6-7-8-2,17,3,9823,False,True,,23,,,
temple_actividad,23,4,7-1-8-2-0-3-5-4-6,1-2-0-5-4-6-7-8-3,14,4,9823,False,True,,22,,,
temple_actividad,24,4,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,7702,True,False,6228.0,22,,,
temple_actividad,25,4,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,4355,True,False,3924.0,22,,,
